3.74166	0
3.74115	0.0470152
3.73963	0.094007
3.7371	0.140952
3.73356	0.187827
3.72901	0.23461
3.72346	0.281275
3.7169	0.327802
3.70935	0.374166
3.7008	0.420345
3.69127	0.466316
3.68075	0.512056
3.66926	0.557544
3.6568	0.602756
3.64338	0.647672
3.629	0.692269
3.61368	0.736525
3.59743	0.78042
3.58025	0.823933
3.56215	0.867042
3.54315	0.909727
3.52326	0.951968
3.50249	0.993746
3.48085	1.03504
3.45836	1.07583
3.43502	1.11611
3.41086	1.15584
3.38589	1.19502
3.36012	1.23362
3.33357	1.27163
3.30625	1.30904
3.27818	1.34582
3.24938	1.38196
3.21986	1.41744
3.18965	1.45226
3.15876	1.4864
3.1272	1.51984
3.09501	1.55257
3.06219	1.58458
3.02876	1.61585
2.99476	1.64638
2.96019	1.67616
2.92507	1.70517
2.88943	1.7334
2.8533	1.76086
2.81668	1.78752
2.7796	1.81338
2.74209	1.83844
2.70416	1.86269
2.66583	1.88612
2.62714	1.90873
2.58809	1.93051
2.54872	1.95147
2.50905	1.97159
2.46909	1.99088
2.42888	2.00934
2.38843	2.02697
2.34776	2.04376
2.30691	2.05972
2.26589	2.07485
2.22472	2.08915
2.18343	2.10263
2.14205	2.1153
2.10058	2.12714
2.05906	2.13818
2.0175	2.14842
1.97594	2.15787
1.93439	2.16653
1.89286	2.17442
1.8514	2.18155
1.81	2.18792
1.76871	2.19355
1.72752	2.19845
1.68648	2.20263
1.64559	2.20612
1.60487	2.20891
1.56435	2.21104
1.52404	2.21252
1.48396	2.21336
1.44412	2.21359
1.40455	2.21322
1.36526	2.21227
1.32626	2.21077
1.28758	2.20873
1.24922	2.20619
1.21119	2.20315
1.17352	2.19965
1.13621	2.19572
1.09927	2.19137
1.06271	2.18663
1.02655	2.18153
0.990788	2.1761
0.955435	2.17036
0.920497	2.16435
0.885978	2.15809
0.851885	2.15162
0.818219	2.14495
0.784983	2.13813
0.752179	2.13118
0.719805	2.12413
0.687861	2.11702
0.656343	2.10987
0.625249	2.10272
0.594574	2.09559
0.56431	2.08853
0.53445	2.08155
0.504986	2.07468
0.475907	2.06797
0.447203	2.06143
0.41886	2.05509
0.390865	2.04899
0.363203	2.04314
0.335857	2.03757
0.308811	2.03232
0.282045	2.02739
0.255541	2.02282
0.229278	2.01861
0.203235	2.0148
0.177389	2.0114
0.151718	2.00841
0.126198	2.00587
0.100805	2.00377
0.0755141	2.00212
0.0502999	2.00095
0.025137	2.00024
1.22465e-16	2
-0.025137	2.00024
-0.0502999	2.00095
-0.0755141	2.00212
-0.100805	2.00377
-0.126198	2.00587
-0.151718	2.00841
-0.177389	2.0114
-0.203235	2.0148
-0.229278	2.01861
-0.255541	2.02282
-0.282045	2.02739
-0.308811	2.03232
-0.335857	2.03757
-0.363203	2.04314
-0.390865	2.04899
-0.41886	2.05509
-0.447203	2.06143
-0.475907	2.06797
-0.504986	2.07468
-0.53445	2.08155
-0.56431	2.08853
-0.594574	2.09559
-0.625249	2.10272
-0.656343	2.10987
-0.687861	2.11702
-0.719805	2.12413
-0.752179	2.13118
-0.784983	2.13813
-0.818219	2.14495
-0.851885	2.15162
-0.885978	2.15809
-0.920497	2.16435
-0.955435	2.17036
-0.990788	2.1761
-1.02655	2.18153
-1.06271	2.18663
-1.09927	2.19137
-1.13621	2.19572
-1.17352	2.19965
-1.21119	2.20315
-1.24922	2.20619
-1.28758	2.20873
-1.32626	2.21077
-1.36526	2.21227
-1.40455	2.21322
-1.44412	2.21359
-1.48396	2.21336
-1.52404	2.21252
-1.56435	2.21104
-1.60487	2.20891
-1.64559	2.20612
-1.68648	2.20263
-1.72752	2.19845
-1.76871	2.19355
-1.81	2.18792
-1.8514	2.18155
-1.89286	2.17442
-1.93439	2.16653
-1.97594	2.15787
-2.0175	2.14842
-2.05906	2.13818
-2.10058	2.12714
-2.14205	2.1153
-2.18343	2.10263
-2.22472	2.08915
-2.26589	2.07485
-2.30691	2.05972
