8.54476	12.7541
-7.63811	-13.5719
13.307	8.05853
-8.80966	12.2568
13.4129	4.61141
13.4642	-4.1756
-13.7009	-11.0485
-10.3683	9.62316
13.0925	-6.47084
13.7778	6.57595
10.887	-13.2574
11.4775	9.29673
-13.7351	4.04999
-13.119	-7.7586
13.2164	-10.552
13.3395	-6.6332
13.7471	-12.2243
11.4792	10.8528
-10.17	-12.9985
8.65413	-12.7755
10.728	9.12668
9.536	-11.4971
-9.31211	12.8609
-13.8103	11.3442
13.5864	-5.27195
13.6069	-13.1113
-13.0634	-6.3307
13.1891	9.4514
13.5898	-3.74322
-12.555	9.53429
-9.60265	13.4463
10.9425	9.74364
-12.4431	-9.39756
9.53258	12.3986
-11.6808	10.6041
9.27879	10.7733
9.11899	12.6413
12.0842	-8.85409
-11.733	-10.6597
13.7394	6.1709
12.8635	13.0788
-11.8825	13.2754
7.71587	-12.9387
-12.2927	-12.8515
-7.67229	-13.6625
4.10382	-13.4651
5.79406	13.2053
-12.361	12.6875
-12.5764	7.26725
12.8302	-5.71715
8.95578	11.7851
-2.74087	13.8112
-12.6396	-6.33583
-13.3138	-12.6738
4.18928	-13.671
8.24995	-13.818
7.39628	13.125
-9.58129	-12.5576
-12.8652	-9.90771
-13.7624	-9.02243
-13.9855	6.15979
-12.3234	-9.18052
-8.31574	-11.492
-12.6798	11.3587
4.82162	-13.3326
11.5296	-11.9799
12.749	10.9323
12.3551	8.40632
-6.1504	13.9496
8.07221	-11.6877
-12.3961	8.86007
-11.6039	12.0167
-3.18863	-13.7949
13.9445	-8.54476
-13.918	12.138
-12.7345	-13.1703
7.44243	13.548
-9.4326	-13.7394
-12.9908	-10.4819
-13.2839	-8.29438
13.6505	-10.1359
12.5986	10.1367
-6.96731	-12.5533
13.101	-6.93057
-13.4232	-5.97693
13.7753	12.2047
-9.86242	9.99658
10.3512	-11.1006
10.5563	-11.1493
8.35676	12.6524
11.8047	-9.40526
-13.2369	-11.7244
11.6843	-12.1534
8.40803	-12.6037
-5.18137	-13.3711
12.9481	-12.4217
9.8009	10.0991
-10.7964	12.3414
8.55928	-12.3337
-12.8336	13.4044
-10.5862	13.5796
-10.7785	-12.7943
-10.0897	-13.4129
8.35078	12.4935
13.2899	-10.2256
7.93463	13.501
13.0506	-6.07093
-10.4931	12.3995
-11.7988	9.63683
13.7881	-12.3627
-8.1363	13.4112
12.0201	12.8661
-5.98206	-13.3685
-12.9413	-10.1273
13.8846	11.8235
-13.2224	10.405
-9.3762	-13.1668
-12.8917	-8.92758
11.5296	-9.33604
-9.59069	13.2241
4.87716	13.6599
-11.0681	-11.5159
12.2209	9.25059
5.76415	13.4078
12.6165	12.4721
-13.9513	-9.36509
-11.8654	-10.9536
9.98035	-10.5409
-8.89169	13.0429
-8.42	-13.8992
8.68148	-13.1318
10.7776	9.10361
-12.0056	10.3999
-12.7165	12.2038
-13.0976	-9.49242
-12.6106	11.2177
9.44115	13.0848
6.89468	-13.5898
-12.4627	7.33988
-7.21854	12.0919
11.8141	8.49947
-13.5317	-12.2611
-13.43	-10.1384
-13.6531	-9.19675
13.7573	11.5236
-8.70028	12.7097
-13.7317	13.4377
11.8782	7.43217
-13.994	-9.01645
-13.2976	7.33561
12.8404	11.8184
10.7229	-9.64537
12.9037	11.4202
-11.9534	7.30827
12.4687	7.17753
12.7909	-7.13224
10.0376	10.9853
12.3952	-13.6847
-10.4683	-11.6492
-13.3924	-5.92651
-13.9368	4.81564
9.54112	-13.1959
-8.01923	12.4576
11.8526	-13.9257
-7.94147	13.8231
6.95364	13.677
11.4441	11.2074
-4.58663	-13.8223
13.3437	7.33561
-11.768	-12.4388
9.51207	-12.3525
12.3012	-6.97928
10.0624	12.1457
11.862	-11.9278
-13.8052	-13.8718
13.5591	-10.4418
-13.2925	9.87268
9.07114	10.9152
12.925	10.452
11.1425	-9.76501
-12.5302	13.9838
12.9789	7.35612
13.6907	-5.82995
-13.8539	3.91754
-9.62316	-11.5022
-11.1092	-9.46593
-8.86007	-11.2203
-4.19355	-13.6915
-12.0568	10.1427
13.8821	12.5345
8.25251	11.8722
8.94552	-13.4651
10.2213	-12.9045
10.8272	8.91903
6.33668	13.3984
12.7746	-12.4473
13.407	4.92416
-12.0978	-13.8248
10.053	-9.96155
13.3036	-9.69066
13.1181	13.7035
12.6926	-10.658
10.0778	11.9534
13.3044	7.83294
11.9765	-12.0585
11.1365	-10.2623
12.896	9.14292
13.5873	10.6238
13.7693	-10.5281
6.82974	13.4386
-12.6926	9.40782
-10.6195	13.7932
-13.1609	10.9511
10.1871	11.1758
-9.65905	11.95
-8.76608	11.4356
-12.4841	6.68532
10.8742	12.2893
-12.2987	10.6828
-13.9385	-4.52937
-12.3909	-12.5969
-11.915	-13.6189
12.244	12.2585
5.95557	13.0703
-11.5749	-8.90023
-13.7701	-12.2149
10.2675	12.9917
6.74599	-13.4343
9.06174	11.5219
-4.89425	13.5856
7.57659	11.7911
5.13095	13.3275
12.0833	10.3495
9.10276	11.6355
-10.6887	-10.7656
11.8295	12.7182
-7.46464	13.1062
9.49071	12.737
-9.56847	12.8242
11.0049	13.0395
