3.86151	4.12676
2.2869	0.498629
4.21232	1.93026
1.37165	4.56589
1.93945	3.10961
0.610675	4.13087
4.94934	1.48948
2.3928	0.761092
2.9754	2.25682
4.15204	4.04163
4.19187	3.5499
3.85022	4.20811
3.69396	0.198038
4.04263	4.71874
2.22098	0.223512
1.04999	4.6461
4.41191	1.10145
4.87991	3.01824
1.09241	4.79894
1.32649	0.685163
1.48274	2.5934
2.92261	2.26306
0.475021	1.99205
0.755638	3.57702
0.154424	3.09367
0.223701	0.838171
1.23844	2.38813
4.36048	3.65196
1.43071	2.37958
2.63909	4.1708
0.977508	1.62523
2.8811	3.10485
3.46141	2.97863
0.220496	3.11783
4.50301	1.79993
3.65596	2.74213
3.52947	2.09148
4.15891	0.310123
4.02097	3.00887
2.5547	0.782786
2.46406	1.68029
3.29905	3.80464
4.23292	2.23907
3.10358	1.0768
2.77917	3.44948
2.84814	0.514407
1.70934	0.79314
4.30738	2.02229
1.02512	3.91327
2.14789	0.917057
4.3907	3.35646
2.54204	3.40955
2.35893	2.3615
4.38322	2.88134
1.66097	1.05199
2.416	2.4708
3.53298	3.09844
2.94961	3.57406
4.9678	3.01692
4.30418	2.49545
1.15665	1.40731
0.917386	3.49419
3.82305	1.1386
4.31822	0.362714
2.72195	1.21683
0.441908	3.59148
1.65349	0.4771
1.84454	1.38725
0.816523	3.83899
1.65929	3.413
1.95395	3.55861
1.42338	2.85586
0.0900296	2.62117
1.35823	0.0695189
1.37761	5.10199
2.43751	2.43645
1.2656	1.618
2.7517	1.76131
1.50761	1.77709
4.39817	4.6622
4.07041	0.0690258
4.51796	0.587706
0.404523	2.68773
3.29371	2.43332
1.42277	5.11629
0.825678	1.40911
2.52281	2.04185
1.97317	4.72827
4.72686	3.26098
1.56621	1.57691
3.09	2.0264
0.0302133	1.29752
2.60979	1.45891
4.50789	2.14572
0.542314	4.26169
1.15909	0.155637
2.95434	3.73085
3.44859	1.72121
0.563066	1.87652
0.103153	3.85542
3.15516	2.40588
0.585498	2.33488
0.302896	2.33998
0.885952	1.1289
0.324259	0.990192
4.43525	4.09849
3.07093	0.873834
2.16468	4.42521
4.42656	2.44072
0.788751	0.740055
3.24107	1.13482
1.99103	2.12978
3.23405	3.38785
1.62603	1.66829
1.38218	1.68719
4.68902	3.14314
0.15717	1.01977
3.71014	1.19333
2.13813	2.17809
4.382	0.638818
3.35322	1.45809
3.46065	3.7177
0.0439467	1.01369
3.53023	2.91585
1.20502	4.74914
2.23762	1.93141
2.78527	0.937929
3.41746	1.75243
4.44121	2.73112
2.26493	2.77155
1.85492	0.846388
4.49522	0.242412
2.48161	0.934971
3.38618	2.22888
0.801569	0.778348
1.85217	2.52289
1.35823	3.09252
2.36732	0.389832
4.65636	3.09154
3.78231	4.27106
3.04941	1.84102
1.63625	0.900458
3.91385	3.99446
3.57524	0.360742
0.718253	1.40122
4.87396	3.98246
4.69649	0.827981
4.09207	2.0121
1.17328	5.15869
1.55965	0.577845
1.13483	1.86715
3.77804	2.55379
1.96219	1.9273
3.22993	0.743507
3.78704	0.737919
3.30454	3.68335
4.98627	2.06108
2.228	3.60315
2.82571	3.95321
2.7102	0.349402
0.0740074	1.18839
4.79965	1.38972
4.37849	1.80946
2.11982	2.31812
1.26621	5.20603
4.43007	1.61389
3.10404	0.083324
1.55568	4.00859
1.36143	3.58063
3.00287	1.38528
1.91671	0.746301
1.36921	4.25807
0.872066	3.94105
0.703604	3.78985
0.663167	2.72586
2.3748	0.681055
0.557726	2.87147
0.59328	0.0928562
2.62413	1.58842
4.06095	0.253259
3.90286	2.92275
3.33689	2.30563
1.39531	2.16412
0.0936918	0.49715
4.16288	2.20357
3.38725	1.99337
0.191656	2.97337
0.990478	3.40955
1.81234	5.16971
0.41963	3.20115
0.538194	0.82568
3.92361	1.0367
3.18491	0.191136
0.522782	2.91108
4.4731	1.03769
4.44227	2.35986
0.663625	3.93217
0.461592	2.8391
0.269021	2.81839
2.54799	2.49611
3.86898	3.03204
4.81872	1.06612
2.48146	3.63487
0.300607	1.00087
3.83282	1.11723
2.29621	2.36134
3.08283	0.412511
4.66231	2.06108
3.95657	1.87832
1.5804	5.02459
1.00925	3.63388
3.45439	2.92045
0.0106815	0.718855
1.56255	2.19108
1.80288	0.121617
3.12403	3.11849
1.09195	2.53308
3.64116	3.34019
1.09317	0.356633
2.88614	3.89585
3.40129	3.43732
2.82128	0.446531
0.508591	2.54492
1.68905	1.58529
1.83416	5.16231
2.11524	4.5304
4.12946	3.44357
0.709098	2.56579
4.99084	0.684342
4.9736	3.47759
1.31397	4.12249
1.5273	3.73183
0.990936	4.70526
4.90829	1.32612
0.421308	1.09702
0.0260933	3.74383
1.40736	0.939573
1.08463	4.40894
2.64794	2.70943
2.4514	0.130163
4.06064	0.243727
0.486007	2.92867
1.97928	4.12627
2.0951	4.7401
4.69512	3.97178
4.35682	3.01166
4.39985	2.15196
3.40358	3.61958
1.68676	1.665
4.63698	1.92418
2.24006	3.3729
3.16889	1.11362
4.83108	3.2549
0.928526	3.69107
1.71743	4.81373
0.881375	0.126876
4.485	0.37882
